id,Aerial Duels won,Age,Assists,Attacking options created,Attempted Passes,Blocks,Clearances,Country,Expected Goal Contributions,Interceptions,Open Play Goals,Open Play Expected Goals,Percentage of Passes Completed,Progressive Passes Rec,Progressive Passes,Progressive Carries,Shots,Successful Dribbles,Touches in attacking penalty area,Tackles,Value at beginning of 2020/21 season,Value at beginning of 2021/22 season,Value at beginning of 2022/23 season,Value at beginning of 2023/24 season
1048,0.7,32,0.3,4.34,86.5,0.89,1.18,53,0.2,1.0,0.0,0.05,80.9,4.81,7.46,2.7,0.72,0.46,0.67,1.69,25.0,30.0,25.0,8.0
1149,0.9,28,0.08,2.05,62.7,1.4,1.91,18,0.09,1.5,0.04,0.03,84.9,5.06,5.42,2.35,0.44,1.08,1.32,2.83,0.5,1.0,1.3,2.5
1299,2.4,29,0.0,1.54,49.1,1.61,2.39,57,0.02,1.6,0.07,0.2,82.1,0.35,4.56,0.7,1.4,0.35,1.33,2.74,0.5,1.2,2.0,3.0
1231,0.4,28,0.0,3.48,40.6,1.02,0.06,67,0.16,0.2,0.18,0.39,80.7,9.03,3.19,2.77,2.77,2.05,5.36,1.51,40.0,30.0,25.0,18.0
884,0.7,32,0.0,2.01,61.8,1.19,1.75,61,0.06,1.6,0.0,0.01,85.7,3.73,5.24,2.86,0.16,0.48,0.64,1.43,4.0,3.0,2.5,2.5
1428,0.7,25,0.1,1.95,43.4,1.18,2.06,23,0.1,1.0,0.1,0.07,70.4,5.98,3.04,1.62,1.47,0.49,1.91,2.65,5.0,8.0,8.0,12.0
850,1.4,30,0.14,3.02,34.5,0.65,0.32,10,0.18,0.7,0.32,0.38,77.2,10.34,2.16,3.35,2.56,1.66,5.26,0.61,13.0,15.0,15.0,8.0
734,1.3,25,0.03,0.98,60.6,1.33,3.1,13,0.01,1.1,0.0,0.02,88.7,0.19,2.61,1.15,0.34,0.12,0.5,1.64,8.0,13.0,12.0,12.0
717,0.9,30,0.04,1.64,32.0,1.39,1.35,27,0.05,0.8,0.11,0.12,73.9,2.38,3.48,1.14,1.0,1.07,1.71,2.35,10.0,8.0,8.0,7.0
454,1.7,23,0.22,2.4,15.5,0.42,0.42,49,0.16,0.1,1.0,0.9,72.4,4.54,1.75,1.1,3.86,0.57,6.88,0.1,100.0,150.0,150.0,180.0
264,1.2,20,0.0,0.83,40.3,0.79,3.17,23,0.0,0.7,0.0,0.03,86.6,0.0,2.51,1.06,0.4,0.26,0.66,1.58,0.0,0.0,0.1,1.5
75,0.9,31,0.15,0.48,54.2,1.38,5.38,23,0.05,1.3,0.0,0.02,81.3,1.38,3.99,0.46,0.15,0.0,0.15,1.54,0.75,0.75,0.65,0.7
444,1.4,20,0.08,1.81,45.7,1.4,2.71,10,0.1,0.6,0.08,0.03,74.3,4.68,2.79,2.05,0.33,0.33,0.74,2.14,0.0,0.0,0.2,2.5
395,0.3,24,0.28,4.25,31.3,0.78,0.55,47,0.23,0.3,0.41,0.52,74.2,9.17,3.04,4.33,3.32,2.53,5.02,0.64,25.0,30.0,27.0,28.0
176,2.3,25,0.15,2.91,40.7,1.08,1.39,45,0.15,0.5,0.0,0.09,68.6,4.32,6.16,2.62,1.7,1.39,2.47,2.77,2.0,2.0,1.8,2.0
1042,0.9,24,0.21,2.6,37.4,1.29,1.19,21,0.16,0.5,0.26,0.18,70.4,7.07,2.89,3.46,1.91,2.32,3.05,1.7,3.0,2.5,2.0,17.0
1481,3.4,28,0.07,2.19,43.2,2.22,2.22,61,0.05,1.3,0.2,0.19,78.7,3.98,2.93,1.11,1.69,0.85,3.0,3.39,70.0,35.0,28.0,10.0
1192,1.1,24,0.1,2.36,52.0,1.43,2.56,37,0.13,0.4,0.1,0.03,72.8,3.89,4.81,3.58,0.92,1.64,1.54,2.56,16.0,11.0,9.0,2.0
1174,3.5,25,0.11,1.73,16.2,1.02,1.65,20,0.1,0.4,0.35,0.36,61.7,5.03,1.02,0.53,2.71,0.84,4.96,0.74,2.5,6.0,5.5,6.0
595,0.5,22,0.0,2.37,36.5,0.97,0.56,23,0.05,1.2,0.0,0.11,85.0,2.34,3.87,1.69,1.05,1.37,1.61,2.18,5.5,4.0,4.0,5.0
61,1.4,28,0.04,4.03,37.4,1.45,0.24,61,0.19,0.4,0.16,0.19,66.0,9.76,3.02,2.86,2.19,1.45,4.58,2.27,10.0,12.0,12.0,15.0
872,0.6,31,0.0,0.85,60.9,0.91,3.4,26,0.02,1.4,0.0,0.0,86.0,0.15,5.27,0.81,0.0,0.1,0.0,0.76,6.0,4.0,3.5,2.5
1268,0.3,28,0.07,3.51,46.9,1.19,0.38,61,0.14,0.4,0.1,0.1,77.4,7.0,6.04,1.77,0.82,0.75,2.29,1.57,14.0,9.0,8.0,9.0
1595,5.0,27,0.0,2.09,25.1,1.0,0.17,73,0.11,0.3,0.17,0.3,62.9,4.82,0.66,2.32,3.16,1.33,4.65,1.0,6.5,8.0,6.0,4.0
278,0.8,24,0.19,3.23,34.9,0.96,0.39,67,0.16,0.6,0.1,0.2,79.6,8.38,3.08,3.95,1.93,1.35,5.01,1.25,60.0,45.0,42.0,25.0
36,0.5,18,0.18,2.46,22.5,0.18,0.9,45,0.29,0.6,0.0,0.25,69.6,7.19,1.62,3.77,1.98,3.05,4.31,0.36,0.0,0.0,0.1,0.8
662,0.8,31,0.0,1.93,51.5,0.72,2.01,0,0.09,0.7,0.0,0.01,76.9,4.09,3.65,2.09,0.17,0.31,0.72,1.45,0.8,1.5,2.0,4.0
1535,1.0,26,0.07,2.01,64.1,1.55,2.44,5,0.08,1.3,0.21,0.14,77.4,2.29,5.22,1.59,0.99,0.46,1.27,2.86,20.0,20.0,16.0,14.0
1229,0.7,22,0.23,2.78,18.3,1.01,0.23,57,0.2,0.1,0.68,0.51,75.7,6.59,2.25,2.76,2.31,1.3,5.24,0.79,0.1,0.3,0.5,30.0
977,1.6,25,0.12,3.6,50.0,1.68,1.32,8,0.12,0.7,0.12,0.17,79.3,2.84,6.04,1.09,2.22,1.32,2.22,2.96,20.0,35.0,35.0,45.0
1341,2.1,22,0.0,1.63,15.5,0.97,0.77,37,0.11,0.0,0.39,0.33,76.3,9.68,1.55,0.77,1.94,0.58,3.87,1.16,6.0,5.0,4.5,3.5
738,0.2,26,0.12,3.47,59.3,1.18,1.06,18,0.13,1.0,0.12,0.14,81.6,7.58,5.58,3.3,1.06,0.73,2.36,1.3,10.0,17.0,14.0,14.0
191,3.6,33,0.03,0.96,48.5,1.49,3.36,21,0.04,1.4,0.08,0.1,76.5,0.39,2.31,0.22,0.77,0.33,1.95,1.24,8.0,4.0,2.5,2.0
919,0.0,24,0.21,2.49,42.9,0.83,1.03,3,0.16,0.2,0.0,0.0,56.5,7.84,2.89,4.23,0.1,1.03,0.62,1.65,0.0,0.7,1.5,2.8
456,2.1,22,0.03,1.43,52.8,1.64,3.34,71,0.04,1.3,0.0,0.05,81.0,0.34,4.26,0.95,0.55,0.31,0.65,2.25,10.0,15.0,13.0,9.0
675,1.3,29,0.0,0.78,42.2,1.77,4.06,21,0.01,1.3,0.0,0.03,82.1,0.22,2.73,0.74,0.15,0.22,0.52,1.26,5.5,8.0,7.0,3.5
760,0.4,35,0.1,2.51,72.7,1.28,0.86,23,0.08,1.3,0.14,0.05,82.9,0.93,7.57,0.45,0.66,0.31,0.21,2.14,0.65,0.6,0.8,0.7
1536,2.5,32,0.0,0.72,54.7,0.73,3.01,44,0.0,1.5,0.0,0.01,88.0,0.33,3.58,0.81,0.08,0.16,0.33,1.71,55.0,45.0,35.0,6.0
728,0.3,29,0.03,1.48,54.2,1.04,2.02,26,0.09,0.6,0.0,0.02,84.7,3.33,4.78,1.89,0.17,0.24,0.77,1.21,5.0,5.0,5.0,4.5
412,0.0,24,0.34,6.98,51.5,0.77,0.17,40,0.42,0.2,0.26,0.35,76.8,16.53,4.43,6.31,3.58,4.52,6.73,1.53,1.5,2.0,2.0,8.0
1098,3.2,24,0.03,0.93,76.4,1.1,3.16,47,0.01,1.0,0.09,0.05,91.4,0.51,5.1,0.54,0.72,0.0,1.22,1.1,25.0,27.0,20.0,75.0
825,0.4,27,0.28,5.03,50.6,0.88,0.41,26,0.34,0.5,0.31,0.21,77.5,7.71,4.64,2.69,1.69,1.6,2.94,1.13,35.0,25.0,25.0,40.0
616,1.0,25,0.17,2.7,63.3,2.05,0.51,1,0.2,1.4,0.17,0.27,80.8,6.16,6.33,2.05,2.4,1.71,4.79,2.05,50.0,32.0,30.0,13.0
114,0.3,32,0.15,3.53,37.6,0.53,0.49,16,0.09,0.2,0.3,0.36,79.2,7.2,3.77,1.85,2.15,1.06,4.0,0.19,32.0,18.0,12.0,8.0
417,1.0,18,0.0,0.45,70.5,1.43,2.15,23,0.01,1.3,0.0,0.0,92.7,1.15,3.44,0.14,0.0,0.14,0.29,1.58,0.0,1.0,2.0,7.0
1620,2.0,26,0.0,0.57,57.8,0.77,3.86,61,0.0,2.1,0.0,0.03,86.2,0.14,4.17,0.89,0.43,0.31,0.63,1.34,20.0,12.0,9.0,6.0
969,0.2,27,0.0,1.63,26.3,1.03,0.86,26,0.0,0.5,0.52,0.37,76.5,4.47,2.07,0.86,1.72,0.17,2.58,0.86,16.0,10.0,7.0,3.0
604,0.3,26,0.25,2.75,33.1,1.39,1.15,71,0.08,0.5,0.16,0.18,76.7,7.12,3.03,1.47,1.47,0.98,3.03,1.72,14.0,15.0,17.0,16.0
1627,0.7,20,0.07,1.59,48.9,1.77,2.62,18,0.09,0.6,0.0,0.02,68.9,2.81,2.75,1.51,0.33,0.52,0.46,3.47,0.1,4.0,4.0,12.0
89,0.2,26,0.4,5.48,35.9,0.32,0.16,23,0.4,0.4,0.08,0.15,70.7,8.92,5.54,7.47,2.25,4.58,6.19,0.8,32.0,32.0,32.0,32.0
848,2.0,31,0.07,3.16,21.6,0.67,0.25,5,0.13,0.1,0.35,0.33,56.4,7.8,1.7,2.55,2.41,1.31,5.57,0.67,3.5,3.5,3.5,3.5
1296,0.2,35,0.13,3.65,45.1,0.6,0.4,3,0.14,0.5,0.07,0.14,83.2,5.48,6.62,2.61,1.87,1.27,2.34,0.74,15.0,6.0,6.0,3.0
1626,6.1,29,0.09,1.54,25.3,0.58,2.24,40,0.06,0.4,0.34,0.29,57.1,4.66,1.84,0.86,2.18,0.37,3.43,0.37,17.0,6.0,7.0,15.0
753,0.7,20,0.0,1.5,47.8,0.69,2.49,67,0.08,0.3,0.0,0.02,78.5,2.45,2.32,1.18,0.29,0.45,0.82,1.26,2.0,8.0,8.0,12.0
498,2.0,27,0.06,1.29,42.7,1.73,2.91,61,0.03,0.8,0.0,0.05,80.7,0.22,3.58,0.5,0.39,0.06,0.78,2.57,3.5,2.0,1.8,2.0
11,1.1,25,0.14,1.72,51.6,0.89,1.71,53,0.15,0.4,0.07,0.05,78.4,6.23,3.83,2.19,0.27,0.14,1.3,1.71,0.9,1.5,2.5,2.0
396,0.8,25,0.18,3.1,55.7,1.11,0.83,8,0.15,1.3,0.18,0.1,82.5,1.08,4.55,1.48,1.05,0.74,0.58,2.24,27.0,35.0,38.0,40.0
284,1.1,36,0.23,3.44,52.1,0.65,2.33,5,0.19,1.3,0.0,0.03,63.6,3.7,3.43,1.75,0.65,0.38,1.3,1.64,1.2,1.0,0.9,0.8
1066,1.6,21,0.0,1.0,35.9,1.33,4.28,26,0.02,1.1,0.1,0.01,59.5,0.0,2.0,0.19,0.19,0.29,0.48,1.62,8.0,25.0,30.0,3.5
1191,0.1,26,0.13,3.24,50.0,0.86,0.72,26,0.12,0.7,0.2,0.12,83.4,3.22,5.07,2.5,1.91,1.51,1.38,1.58,2.5,4.0,5.0,6.0
690,0.2,26,0.33,5.26,41.7,0.69,0.22,21,0.37,0.5,0.33,0.27,73.4,5.63,5.48,2.79,3.01,1.67,3.74,1.85,55.0,50.0,50.0,60.0
1391,0.7,26,0.17,4.36,36.7,1.23,0.76,37,0.14,0.4,0.34,0.38,63.8,8.98,2.63,2.25,3.77,1.4,4.28,1.27,22.0,10.0,10.0,12.0
1592,0.2,27,0.18,2.56,33.8,0.55,0.3,26,0.15,0.3,0.41,0.47,74.6,9.79,2.73,3.29,2.73,1.14,5.91,0.44,70.0,50.0,42.0,25.0
689,1.7,25,0.0,1.59,58.9,1.73,3.38,21,0.02,1.1,0.0,0.02,81.4,3.59,3.38,1.44,0.36,0.29,0.58,1.44,17.0,17.0,25.0,20.0
851,1.8,25,0.13,1.6,16.0,1.02,1.4,18,0.14,0.1,0.13,0.1,70.6,4.44,1.02,1.14,1.27,0.89,3.17,1.02,23.0,20.0,17.0,7.0
159,1.1,20,0.13,2.59,52.7,1.45,1.78,61,0.15,0.8,0.1,0.07,81.5,3.23,3.72,2.11,0.66,0.79,1.75,2.27,0.0,1.5,3.0,15.0
895,1.4,21,0.0,0.46,43.4,1.23,5.71,6,0.02,0.5,0.0,0.0,85.8,0.0,1.93,0.18,0.0,0.09,0.0,1.23,0.0,2.0,2.2,4.0
1345,1.4,28,0.0,0.33,62.2,1.33,1.13,23,0.02,1.6,0.0,0.08,93.9,0.41,4.21,0.51,0.41,0.21,0.72,1.95,35.0,40.0,40.0,28.0
257,2.1,29,0.03,1.19,55.9,0.8,2.63,67,0.02,1.3,0.19,0.11,82.5,1.71,5.56,1.63,0.86,0.41,1.47,1.58,8.0,15.0,17.0,20.0
335,1.2,31,0.0,1.82,51.2,1.48,2.85,8,0.08,1.6,0.0,0.0,74.8,1.22,4.74,0.87,0.1,0.41,0.1,3.67,1.5,2.0,2.2,1.8
1596,0.9,27,0.32,3.27,54.3,1.5,2.04,26,0.18,0.9,0.0,0.07,60.9,4.18,3.0,2.15,1.29,0.43,1.39,0.86,0.725,0.85,1.1,1.2
1039,0.9,26,0.0,0.61,47.8,1.37,5.28,3,0.02,1.6,0.07,0.07,80.5,0.11,2.38,0.33,0.29,0.29,0.58,1.81,13.0,15.0,12.0,22.0
515,2.5,32,0.05,1.85,18.4,1.22,1.01,26,0.04,0.2,0.27,0.3,61.6,4.2,1.54,0.53,2.61,0.85,3.78,1.01,10.0,3.0,2.2,0.8
1015,1.6,31,0.08,2.49,23.9,0.61,0.96,37,0.18,0.2,0.27,0.32,68.5,4.24,2.1,1.22,2.75,0.23,3.17,0.88,0.05,0.05,0.1,2.0
768,0.6,25,0.11,2.63,53.7,1.36,1.18,61,0.08,0.6,0.04,0.08,77.8,1.84,6.43,1.25,1.32,0.15,0.51,2.02,3.0,9.0,10.0,12.0
1489,0.8,33,0.11,2.74,50.1,3.06,1.47,26,0.1,1.3,0.0,0.02,74.7,0.79,4.76,0.79,0.57,0.0,0.45,2.95,4.5,2.5,1.5,1.0
761,1.1,30,0.0,1.66,56.6,1.09,1.88,13,0.13,0.8,0.0,0.02,77.7,4.84,2.76,4.05,0.49,0.99,1.28,1.88,2.5,3.0,5.0,3.0
1203,1.2,27,0.0,1.52,20.4,0.64,0.0,23,0.05,0.4,0.08,0.44,75.1,4.91,0.89,0.64,2.58,0.56,3.94,0.89,8.0,9.0,12.0,10.0
1475,1.1,25,0.0,2.15,42.1,2.05,2.8,50,0.1,0.4,0.0,0.05,66.4,4.1,3.17,1.49,0.75,0.37,0.93,1.68,5.0,3.0,2.0,1.2
1686,0.5,31,0.3,3.9,36.8,0.72,0.3,1,0.28,0.4,0.06,0.17,71.8,5.92,4.12,2.87,2.15,1.97,3.82,1.37,1.6,1.5,2.0,1.5
521,1.8,26,0.0,1.14,48.3,2.05,0.55,57,0.03,1.0,0.14,0.09,83.3,5.2,3.69,1.91,0.68,0.82,1.5,2.19,7.5,5.0,3.5,3.5
22,2.7,28,0.0,0.96,77.8,1.36,2.49,21,0.01,0.9,0.0,0.09,88.3,0.41,5.4,0.86,0.82,0.14,1.22,1.0,15.0,18.0,17.0,25.0
356,1.7,24,0.03,0.92,85.9,0.97,2.73,23,0.01,1.2,0.0,0.02,90.7,0.21,6.03,1.18,0.21,0.41,0.56,2.32,60.0,55.0,45.0,60.0
1436,0.4,29,0.19,5.02,46.6,0.66,0.56,21,0.25,0.8,0.38,0.45,78.7,4.31,4.5,2.81,3.56,1.13,2.44,1.5,21.5,13.0,12.0,6.0
340,1.3,31,0.09,2.0,32.5,1.21,0.78,58,0.06,1.1,0.09,0.11,81.4,3.11,4.24,1.56,0.95,0.35,2.42,2.51,2.0,2.0,2.0,2.0
431,1.3,24,0.0,1.93,51.8,2.7,2.27,49,0.09,1.9,0.0,0.01,84.3,1.73,3.35,1.3,0.43,0.87,0.65,2.7,1.3,1.2,4.0,3.4
473,0.4,23,0.31,4.25,44.3,0.84,0.23,53,0.31,0.5,0.15,0.27,81.6,6.56,5.19,1.68,2.29,0.61,4.05,0.76,7.0,10.0,17.0,25.0
217,1.7,33,0.05,0.4,38.1,2.01,5.07,47,0.01,1.4,0.0,0.01,84.2,0.14,1.29,0.24,0.24,0.05,0.67,2.92,3.0,5.0,3.5,1.0
911,0.5,26,0.0,1.89,45.0,1.6,1.77,21,0.05,0.9,0.03,0.03,77.0,3.87,3.29,3.46,0.44,1.66,1.7,2.07,15.0,18.0,22.0,25.0
1362,0.9,23,0.0,1.38,53.2,1.17,2.34,37,0.06,0.8,0.0,0.1,76.1,6.14,1.9,4.24,0.58,1.17,2.19,2.34,0.9,2.0,5.0,5.0
1011,0.5,20,0.06,2.96,81.1,1.24,1.3,23,0.18,1.6,0.0,0.02,81.5,8.29,4.63,3.72,0.4,1.13,1.47,2.37,0.0,0.0,1.0,25.0
1656,2.3,22,0.04,2.08,50.1,0.66,1.45,67,0.09,0.5,0.09,0.14,75.0,4.09,2.95,2.38,1.5,1.32,2.6,1.19,6.0,12.0,15.0,12.0
93,3.7,37,0.24,2.63,20.6,0.48,0.95,61,0.31,0.0,0.12,0.24,61.3,2.62,2.02,0.48,2.62,0.59,3.45,0.59,1.0,1.2,1.5,1.0
1008,1.6,24,0.0,0.85,63.9,1.25,3.22,23,0.0,2.4,0.0,0.0,89.2,0.18,7.51,0.72,0.09,0.27,0.09,0.89,0.45,1.5,2.5,6.0
1070,0.6,24,0.17,3.76,45.2,1.34,0.47,21,0.17,0.5,0.13,0.14,76.4,6.68,5.95,2.41,2.02,0.86,3.32,1.98,4.5,10.0,8.0,60.0
1092,0.7,33,0.06,1.46,54.9,1.33,2.02,37,0.08,1.3,0.03,0.03,85.3,3.51,3.35,0.89,0.28,0.32,0.92,2.4,0.8,0.6,0.7,4.0
696,2.0,27,0.0,0.38,49.2,2.08,4.67,52,0.01,2.7,0.0,0.02,84.0,0.1,2.54,0.46,0.41,0.05,0.71,1.52,20.0,22.0,22.0,14.0
1524,0.3,31,0.15,3.83,28.5,0.64,0.23,67,0.23,0.4,0.31,0.34,73.4,6.26,2.41,2.59,2.46,1.03,3.11,0.87,90.0,80.0,75.0,50.0
996,1.1,32,0.0,0.56,45.7,2.29,1.76,58,0.04,2.2,0.0,0.06,79.6,0.35,3.52,0.35,1.23,0.18,0.18,2.29,12.0,6.0,5.0,2.0
153,1.6,29,0.05,0.84,58.0,0.94,2.3,61,0.05,1.2,0.05,0.08,82.6,1.17,4.04,1.6,0.66,0.33,0.94,1.64,15.0,20.0,20.0,14.0
1099,1.2,20,0.09,2.24,12.2,0.77,0.34,23,0.09,0.4,0.26,0.32,65.7,5.72,1.11,1.96,3.07,1.2,5.81,0.51,1.0,2.0,2.0,4.5
1468,1.5,29,0.0,0.4,37.0,1.11,3.36,23,0.0,1.1,0.0,0.03,83.4,0.09,2.39,0.51,0.51,0.26,0.43,2.21,12.0,2.0,2.0,4.0
1699,0.7,26,0.0,2.49,65.7,1.55,0.98,42,0.04,1.2,0.0,0.02,90.8,0.82,5.47,1.23,0.49,0.57,0.16,1.47,13.0,25.0,35.0,18.0
789,2.7,23,0.0,0.93,68.3,1.78,7.83,61,0.02,1.1,0.0,0.08,87.0,0.18,4.62,1.25,0.71,0.0,0.89,1.6,3.0,6.0,8.0,5.0
580,1.3,25,0.0,1.23,49.9,1.56,1.09,61,0.02,0.8,0.0,0.01,81.7,0.86,4.14,1.72,0.31,1.25,0.47,1.8,10.0,10.0,7.5,2.8
703,2.4,31,0.0,0.7,51.4,1.51,5.65,45,0.02,2.1,0.06,0.07,81.1,0.17,3.08,1.18,0.95,0.56,1.06,0.95,1.2,1.2,1.2,2.0
1212,1.1,26,0.03,2.57,47.5,1.43,1.97,8,0.1,1.3,0.1,0.11,77.7,6.0,3.18,2.19,0.73,1.49,2.19,2.38,5.5,6.0,5.0,4.0
1422,1.1,32,0.07,1.83,20.1,0.77,0.97,61,0.09,0.2,0.07,0.24,72.7,5.84,0.83,1.04,1.46,0.56,2.78,0.77,8.0,6.0,5.0,2.0
487,0.3,29,0.09,2.28,22.6,0.71,0.62,37,0.13,0.4,0.09,0.17,66.5,7.84,2.66,2.22,1.73,0.75,3.63,1.24,3.7,3.0,2.0,1.8
559,0.3,23,0.37,4.31,42.7,0.75,0.37,37,0.15,0.5,0.45,0.38,77.1,8.21,3.36,1.34,3.81,0.6,5.3,1.04,4.0,20.0,28.0,35.0
1141,1.1,22,0.03,0.77,53.3,1.27,3.27,47,0.04,0.8,0.03,0.05,87.7,0.7,3.36,1.3,0.48,0.58,0.64,1.36,1.3,3.0,4.0,30.0
1119,1.3,29,0.0,2.37,29.0,1.29,0.65,26,0.03,0.5,0.16,0.36,75.6,4.84,1.13,0.97,1.94,0.81,3.06,1.29,13.0,7.5,8.0,2.0
801,5.2,33,0.06,2.09,22.9,0.75,1.29,61,0.08,0.2,0.33,0.36,60.3,4.42,1.99,0.69,2.62,0.54,4.58,0.39,5.0,6.0,5.0,6.0
512,2.5,23,0.0,1.29,32.5,1.58,3.16,26,0.0,0.7,0.0,0.02,69.7,0.35,2.11,0.35,0.35,0.18,0.18,2.11,0.175,0.7,1.0,1.5
633,2.2,26,0.03,0.42,57.2,0.74,3.09,61,0.01,0.7,0.03,0.03,86.0,0.19,4.45,0.53,0.31,0.25,0.4,1.33,24.0,15.0,15.0,15.0
1582,0.9,31,0.1,2.72,66.7,1.25,2.5,6,0.14,1.5,0.0,0.03,75.5,6.92,3.94,2.31,0.58,0.58,1.54,2.79,18.0,9.0,6.5,5.0
1520,0.1,29,0.32,5.89,52.6,0.65,0.11,45,0.33,0.6,0.22,0.26,76.0,10.14,6.04,5.29,2.27,4.21,4.1,1.51,8.0,6.5,8.0,8.0
1150,13.0,33,0.07,2.49,34.5,0.46,1.58,67,0.1,0.1,0.07,0.1,51.2,4.74,1.91,0.13,1.05,0.13,3.95,0.13,0.6,0.6,0.8,1.0
790,2.3,26,0.0,0.63,32.2,1.35,4.79,61,0.0,0.9,0.0,0.03,83.3,0.0,2.1,0.15,0.6,0.0,0.9,1.65,3.0,2.5,2.5,1.2
116,2.9,31,0.07,2.48,26.3,0.21,0.63,1,0.16,0.1,0.21,0.44,57.7,6.53,1.95,0.63,2.85,0.7,4.93,0.49,13.0,13.0,13.0,7.0
740,1.5,29,0.32,3.02,84.3,0.87,1.1,53,0.16,1.2,0.1,0.07,84.1,8.6,6.72,4.59,1.2,2.29,2.97,2.13,36.0,60.0,65.0,50.0
1081,1.5,26,0.07,2.09,27.6,0.71,0.85,23,0.12,1.0,0.14,0.11,66.4,6.98,2.14,1.42,1.5,0.64,2.92,1.42,0.075,0.15,0.2,2.0
830,0.4,22,0.22,2.86,45.7,1.47,0.65,23,0.17,0.8,0.05,0.11,82.3,5.6,5.49,2.88,0.76,0.54,2.34,1.52,1.5,1.0,1.3,2.5
119,0.1,35,0.31,5.92,46.9,0.92,0.0,3,0.38,0.5,0.26,0.19,72.8,6.47,6.17,3.5,2.58,2.36,3.45,0.74,32.0,15.0,12.0,8.0
656,3.9,24,0.22,2.78,51.9,0.81,1.47,57,0.17,0.8,0.0,0.11,64.4,9.87,3.76,3.39,1.25,0.37,3.76,0.81,5.0,7.0,7.0,6.0
1617,0.8,23,0.06,1.08,50.0,1.49,2.43,21,0.04,1.3,0.0,0.02,71.7,2.8,3.3,0.72,0.19,0.53,1.09,2.21,5.0,14.0,17.0,22.0
635,0.9,24,0.1,1.17,13.8,0.8,0.4,11,0.05,0.2,0.2,0.25,70.1,3.42,0.8,0.91,1.51,0.6,2.21,0.5,0.75,4.5,3.5,3.0
369,3.6,19,0.0,0.72,42.6,1.53,2.91,37,0.0,1.1,0.0,0.02,72.4,0.61,3.21,0.69,0.23,0.15,0.69,1.91,0.0,0.0,0.8,4.0
268,1.2,19,0.05,1.03,42.1,1.67,1.13,23,0.04,1.5,0.0,0.06,86.8,0.79,3.29,0.84,0.44,0.74,0.44,2.46,0.0,2.5,3.0,9.0
655,1.1,20,0.04,0.82,43.3,1.02,2.12,23,0.02,1.1,0.04,0.01,82.3,0.78,3.88,1.06,0.35,1.14,0.12,1.88,0.15,1.5,1.5,6.0
935,0.6,29,0.11,2.32,43.8,0.72,0.83,26,0.16,0.6,0.17,0.09,73.1,5.14,4.09,2.82,1.38,1.44,2.1,2.93,6.0,4.5,3.5,2.8
822,1.2,20,0.14,4.21,53.6,1.79,1.03,21,0.14,1.3,0.3,0.27,81.7,4.36,8.18,3.06,2.09,2.63,3.6,2.47,27.0,75.0,80.0,120.0
866,0.5,36,0.0,2.61,32.0,0.43,0.0,23,0.15,0.4,0.39,0.3,79.1,6.78,2.96,2.06,1.89,0.82,4.38,0.86,4.0,2.0,2.0,1.2
46,1.9,34,0.1,1.91,40.6,1.25,1.87,62,0.09,1.4,0.0,0.17,77.5,1.82,4.15,0.78,0.99,0.62,1.76,1.92,3.2,2.0,1.0,0.8
1458,1.0,25,0.09,1.43,54.8,1.28,1.11,65,0.06,1.8,0.0,0.03,87.7,1.32,4.38,0.51,0.21,0.34,0.51,1.66,2.7,4.0,7.0,13.0
991,0.9,32,0.25,5.9,45.2,0.75,0.17,13,0.31,0.2,0.17,0.19,65.7,10.4,5.96,4.45,2.77,2.85,5.87,0.75,22.0,22.0,20.0,5.0
876,0.6,22,0.14,3.12,48.0,1.17,1.2,23,0.19,1.4,0.07,0.12,85.1,2.72,4.52,3.25,1.34,1.63,2.16,1.8,5.5,10.0,14.0,40.0
773,1.4,23,0.34,3.55,18.4,1.01,0.17,26,0.2,0.2,0.17,0.42,65.1,7.77,2.36,1.52,3.38,1.86,6.25,0.51,2.5,17.0,17.0,10.0
1219,0.7,21,0.14,3.74,32.2,1.36,0.47,61,0.24,0.3,0.2,0.19,66.7,10.88,2.71,5.9,2.07,2.81,5.02,1.05,1.0,8.0,12.0,30.0
1701,0.8,26,0.05,2.16,51.5,1.78,2.24,65,0.09,0.9,0.0,0.02,74.1,4.21,3.6,1.64,0.33,0.37,1.03,2.2,20.0,17.0,18.0,10.0
4,0.8,25,0.0,2.1,51.9,1.46,2.68,21,0.08,1.5,0.0,0.08,83.5,3.71,3.51,2.78,0.63,1.07,2.54,2.34,40.0,38.0,30.0,25.0
1003,1.9,26,0.08,0.72,42.6,2.29,4.96,8,0.04,1.6,0.08,0.06,71.7,0.31,2.67,0.99,0.92,0.61,0.92,1.83,5.5,5.0,5.0,3.5
1471,0.3,25,0.23,3.52,37.1,0.96,0.81,60,0.13,1.0,0.19,0.21,79.6,3.47,4.05,1.62,2.74,0.54,2.12,1.54,0.9,1.5,1.5,10.0
263,2.8,27,0.14,2.71,22.5,0.59,0.99,56,0.14,0.2,0.23,0.34,66.3,5.2,1.54,0.77,2.12,0.72,4.65,0.77,15.0,20.0,18.0,20.0
1339,0.6,34,0.09,1.66,20.1,0.56,0.65,24,0.09,0.2,0.28,0.41,75.5,5.59,1.3,1.58,2.98,0.28,4.84,0.09,40.0,15.0,15.0,4.0
1555,0.8,28,0.31,3.78,34.7,1.96,0.41,39,0.2,0.6,0.1,0.24,66.5,8.65,3.81,2.99,2.78,1.13,5.35,1.75,10.0,12.0,12.0,6.0
